Hora,Nombre completo del usuario,Usuario afectado,Contexto del evento,Nombre evento,Descripción,Dirección IP
"14/03/23, 00:57:27",Staryu,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 120 viewed the course with id 1159.,191.84.254.174
"14/03/23, 00:57:25",Staryu,-,BigBlueButton: Sala de VC de explicaciones de práctica,Módulo de curso visto,The user with id 120 viewed the bigbluebuttonbn activity with course module id 36883.,191.84.254.174
"14/03/23, 00:57:18",Staryu,-,BigBlueButton: Consultas por VC,Módulo de curso visto,The user with id 120 viewed the bigbluebuttonbn activity with course module id 37048.,191.84.254.174
"14/03/23, 00:57:11",Staryu,-,Foro: Avisos,Tema visto,The user with id 120 has viewed the discussion with id 41379 in the forum with course module id 36881.,191.84.254.174
"14/03/23, 00:22:48",Raticate,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 20 viewed the course with id 1159.,181.168.66.70
"13/03/23, 23:49:04",Dewgong,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 87 viewed the course with id 1159.,181.231.192.11
"13/03/23, 23:47:04",Dugtrio,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 51 viewed the course with id 1159.,181.23.126.185
"13/03/23, 23:47:01",Dugtrio,-,Foro: Avisos,Tema visto,The user with id 51 has viewed the discussion with id 41379 in the forum with course module id 36881.,181.23.126.185
"13/03/23, 23:42:33",Dugtrio,-,Foro: Avisos,Tema visto,The user with id 51 has viewed the discussion with id 41379 in the forum with course module id 36881.,181.23.126.185
"13/03/23, 22:49:53",Venomoth,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 49 viewed the course with id 1159.,186.22.19.22
"13/03/23, 22:31:37",Scyther,-,Foro: Avisos,Tema visto,The user with id 123 has viewed the discussion with id 41345 in the forum with course module id 36881.,201212242229
"13/03/23, 22:31:18",Scyther,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 123 viewed the course with id 1159.,201212242229
"13/03/23, 22:15:58",Bulbasaur,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 1 viewed the course with id 1159.,190.188.103.10
"13/03/23, 22:15:48",Bulbasaur,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 1 viewed the course with id 1159.,190.188.103.10
"13/03/23, 21:52:37",Bulbasaur,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 1 viewed the course with id 1159.,190.188.103.10
"13/03/23, 21:52:31",Bulbasaur,-,Foro: Avisos,Módulo de curso visto,The user with id 1 viewed the forum activity with course module id 36881.,190.188.103.10
"13/03/23, 21:52:27",Bulbasaur,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 1 viewed the course with id 1159.,190.188.103.10
"13/03/23, 21:52:24",Bulbasaur,-,BigBlueButton: Sala de VC de explicaciones de práctica,Módulo de curso visto,The user with id 1 viewed the bigbluebuttonbn activity with course module id 36883.,190.188.103.10
"13/03/23, 21:52:20",Bulbasaur,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 1 viewed the course with id 1159.,190.188.103.10
"13/03/23, 21:52:09",Bulbasaur,-,BigBlueButton: Consultas por VC,Módulo de curso visto,The user with id 1 viewed the bigbluebuttonbn activity with course module id 37048.,190.188.103.10
"13/03/23, 21:52:08",Bulbasaur,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 1 viewed the course with id 1159.,190.188.103.10
"13/03/23, 21:51:44",Bulbasaur,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 1 viewed the course with id 1159.,190.188.103.10
"13/03/23, 21:32:05",Magmar,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 126 viewed the course with id 1159.,181.23.104.18
"13/03/23, 21:29:46",Scyther,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 123 viewed the course with id 1159.,201212242229
"13/03/23, 21:28:38",Primeape,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 57 viewed the course with id 1159.,190191164171
"13/03/23, 21:21:35",Primeape,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 57 viewed the course with id 1159.,190191164171
"13/03/23, 21:02:13",Scyther,Hypno,Curso: Seminario de  Lenguajes - Opción Python (2023),Perfil de usuario visto,The user with id 123 viewed the profile for the user with id 97 in the course with id 1159.,201212242229
"13/03/23, 21:02:11",Scyther,-,Foro: Consultas,Tema visto,The user with id 123 has viewed the discussion with id 41381 in the forum with course module id 36884.,201212242229
"13/03/23, 21:02:07",Scyther,-,Foro: Consultas,Módulo de curso visto,The user with id 123 viewed the forum activity with course module id 36884.,201212242229
"13/03/23, 21:02:02",Scyther,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 123 viewed the course with id 1159.,201212242229
"13/03/23, 21:01:33",Scyther,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 123 viewed the course with id 1159.,201212242229
"13/03/23, 21:01:27",Scyther,-,Foro: Consultas,Módulo de curso visto,The user with id 123 viewed the forum activity with course module id 36884.,201212242229
"13/03/23, 21:01:24",Scyther,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 123 viewed the course with id 1159.,201212242229
"13/03/23, 21:01:19",Scyther,-,Foro: Avisos,Módulo de curso visto,The user with id 123 viewed the forum activity with course module id 36881.,201212242229
"13/03/23, 21:01:16",Scyther,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 123 viewed the course with id 1159.,201212242229
"13/03/23, 21:01:13",Scyther,-,Otro,Módulo de curso visto,The user with id 123 viewed the feedback activity with course module id 37291.,201212242229
"13/03/23, 21:01:06",Scyther,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 123 viewed the course with id 1159.,201212242229
"13/03/23, 20:47:02",Seadra,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 117 viewed the course with id 1159.,181171227162
"13/03/23, 20:35:07",Kadabra,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 64 viewed the course with id 1159.,181.191.65.249
"13/03/23, 20:34:19",Ditto,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 132 viewed the course with id 1159.,181.231.232.18
"13/03/23, 20:32:44",Fearow,-,Foro: Avisos,Tema visto,The user with id 22 has viewed the discussion with id 41379 in the forum with course module id 36881.,190.188.72.6
"13/03/23, 20:30:31",Oddish,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 43 viewed the course with id 1159.,186.22.19.185
"13/03/23, 20:30:22",Oddish,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Lista de usuarios vista,The user with id 43 viewed the list of users in the course with id 1159.,186.22.19.185
"13/03/23, 20:30:03",Oddish,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 43 viewed the course with id 1159.,186.22.19.185
"13/03/23, 20:30:00",Oddish,-,Otro,Módulo de curso visto,The user with id 43 viewed the feedback activity with course module id 37291.,186.22.19.185
"13/03/23, 20:28:50",Oddish,-,Foro: Avisos,Tema visto,The user with id 43 has viewed the discussion with id 41345 in the forum with course module id 36881.,186.22.19.185
"13/03/23, 20:28:50",Oddish,-,Foro: Avisos,Tema visto,The user with id 43 has viewed the discussion with id 41345 in the forum with course module id 36881.,186.22.19.185
"13/03/23, 20:27:59",Oddish,-,Otro,Módulo de curso visto,The user with id 43 viewed the feedback activity with course module id 37291.,186.22.19.185
"13/03/23, 20:27:53",Oddish,-,Foro: Avisos,Tema visto,The user with id 43 has viewed the discussion with id 41379 in the forum with course module id 36881.,186.22.19.185
"13/03/23, 20:27:21",Oddish,-,Foro: Avisos,Módulo de curso visto,The user with id 43 viewed the forum activity with course module id 36881.,186.22.19.185
"13/03/23, 20:26:15",Oddish,-,BigBlueButton: Consultas por VC,Módulo de curso visto,The user with id 43 viewed the bigbluebuttonbn activity with course module id 37048.,186.22.19.185
"13/03/23, 20:25:56",Oddish,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 43 viewed the course with id 1159.,186.22.19.185
"13/03/23, 20:19:09",Beedrill,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 15 viewed the course with id 1159.,190191164229
"13/03/23, 20:19:06",Beedrill,-,Otro,Módulo de curso visto,The user with id 15 viewed the feedback activity with course module id 37291.,190191164229
"13/03/23, 20:12:01",Raticate,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 20 viewed the course with id 1159.,181.168.66.70
"13/03/23, 20:09:52",Beedrill,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 15 viewed the course with id 1159.,190191164229
"13/03/23, 20:09:50",Beedrill,Beedrill,Otro,Respuesta enviada,The user with id 15 submitted response for feedback activity with course module id 37291.,190191164229
"13/03/23, 20:09:46",Beedrill,-,Otro,Módulo de curso visto,The user with id 15 viewed the feedback activity with course module id 37291.,190191164229
"13/03/23, 20:09:21",Beedrill,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 15 viewed the course with id 1159.,190191164229
"13/03/23, 19:38:00",Goldeen,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 118 viewed the course with id 1159.,186108118249
"13/03/23, 19:36:01",Slowbro,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 80 viewed the course with id 1159.,181.90.41.97
"13/03/23, 19:21:44",Poliwag,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 60 viewed the course with id 1159.,186.22.19.59
"13/03/23, 19:21:34",Poliwag,Poliwag,Otro,Respuesta enviada,The user with id 60 submitted response for feedback activity with course module id 37291.,186.22.19.59
"13/03/23, 19:19:23",Poliwag,-,Otro,Módulo de curso visto,The user with id 60 viewed the feedback activity with course module id 37291.,186.22.19.59
"13/03/23, 19:18:53",Poliwag,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 60 viewed the course with id 1159.,186.22.19.59
"13/03/23, 19:03:39",Arcanine,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 59 viewed the course with id 1159.,181169235142
"13/03/23, 19:03:27",Arcanine,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 59 viewed the course with id 1159.,181169235142
"13/03/23, 19:03:23",Arcanine,-,Foro: Consultas,Módulo de curso visto,The user with id 59 viewed the forum activity with course module id 36884.,181169235142
"13/03/23, 19:03:22",Staryu,-,Otro,Módulo de curso visto,The user with id 120 viewed the feedback activity with course module id 37291.,191.84.254.174
"13/03/23, 19:03:21",Arcanine,-,Otro,Módulo de curso visto,The user with id 59 viewed the feedback activity with course module id 37291.,181169235142
"13/03/23, 19:03:19",Staryu,-,BigBlueButton: Sala de VC de explicaciones de práctica,Módulo de curso visto,The user with id 120 viewed the bigbluebuttonbn activity with course module id 36883.,191.84.254.174
"13/03/23, 19:03:16",Arcanine,-,Foro: Avisos,Tema visto,The user with id 59 has viewed the discussion with id 41379 in the forum with course module id 36881.,181169235142
"13/03/23, 19:03:05",Staryu,-,BigBlueButton: Consultas por VC,Módulo de curso visto,The user with id 120 viewed the bigbluebuttonbn activity with course module id 37048.,191.84.254.174
"13/03/23, 19:03:01",Staryu,-,Foro: Avisos,Tema visto,The user with id 120 has viewed the discussion with id 41379 in the forum with course module id 36881.,191.84.254.174
"13/03/23, 19:02:53",Arcanine,-,Foro: Avisos,Módulo de curso visto,The user with id 59 viewed the forum activity with course module id 36881.,181169235142
"13/03/23, 19:02:51",Arcanine,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 59 viewed the course with id 1159.,181169235142
"13/03/23, 18:50:47",Omastar,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 139 viewed the course with id 1159.,186.23.22.178
"13/03/23, 18:41:00",Hitmonlee,-,Foro: Avisos,Módulo de curso visto,The user with id 106 viewed the forum activity with course module id 36881.,186139229144
"13/03/23, 18:40:31",Hitmonlee,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 106 viewed the course with id 1159.,186139229144
"13/03/23, 18:39:54",Hitmonlee,-,BigBlueButton: Consultas por VC,Módulo de curso visto,The user with id 106 viewed the bigbluebuttonbn activity with course module id 37048.,186139229144
"13/03/23, 18:39:47",Hitmonlee,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 106 viewed the course with id 1159.,186139229144
"13/03/23, 18:32:48",Ditto,-,Foro: Avisos,Módulo de curso visto,The user with id 132 viewed the forum activity with course module id 36881.,181.231.232.18
"13/03/23, 18:32:08",Hitmonlee,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 106 viewed the course with id 1159.,186139229144
"13/03/23, 18:31:33",Hitmonlee,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 106 viewed the course with id 1159.,186139229144
"13/03/23, 18:19:37",Butterfree,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 12 viewed the course with id 1159.,186.137.41.137
"13/03/23, 18:19:05",Ponyta,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 77 viewed the course with id 1159.,190.247.65.227
"13/03/23, 18:18:30",Butterfree,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 12 viewed the course with id 1159.,186.137.41.137
"13/03/23, 18:18:22",Butterfree,-,Archivo: Cronograma  tentativo 2023,Módulo de curso visto,The user with id 12 viewed the resource activity with course module id 37466.,186.137.41.137
"13/03/23, 18:18:20",Butterfree,-,Archivo: Cronograma  tentativo 2023,Módulo de curso actualizado,The user with id 12 updated the resource activity with course module id 37466.,186.137.41.137
"13/03/23, 18:17:47",Butterfree,-,Archivo: Cronograma  tentativo 2023,Módulo de curso actualizado,The user with id 12 updated the resource activity with course module id 37466.,186.137.41.137
"13/03/23, 18:17:42",Butterfree,-,Archivo: Cronograma  tentativo 2023,Módulo de curso creado,The user with id 12 created the resource activity with course module id 37466.,186.137.41.137
"13/03/23, 18:17:27",Butterfree,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 12 viewed the course with id 1159.,186.137.41.137
"13/03/23, 18:16:22",Butterfree,-,Curso: Seminario de  Lenguajes - Opción Python (2023),Curso visto,The user with id 12 viewed the course with id 1159.,186.137.41.137
